idEntrada,usuarioOnline, statusSaida ,paginaSaida,avaliacao,dataHoraEntrada,dataHoraSaida,dataHoraErro,tempoAcesso,codigo,erro
481,1,0.8,1,negativa,2022/11/28,2022/11/28,2022/11/28,242,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
776,1,0.8,1,positiva,2022/11/29,2022/11/29,2022/11/29,465,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
600,0,1,0,negativa,2022/11/30,2022/11/30,2022/11/30,463,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
613,0,1,0,negativa,2022/12/01,2022/12/01,2022/12/01,443,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
288,1,0.8,1,positiva,2022/12/02,2022/12/02,2022/12/02,437,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
849,1,0.8,1,negativa,2022/12/03,2022/12/03,2022/12/03,434,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
98,0,1,0,negativa,2022/12/04,2022/12/04,2022/12/04,424,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
263,0,0.4,3,positiva,2022/12/05,2022/12/05,2022/12/05,246,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
985,0,0.2,4,negativa,2022/12/06,2022/12/06,2022/12/06,421,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
734,0,0.2,4,positiva,2022/12/07,2022/12/07,2022/12/07,408,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
54,0,1,0,positiva,2022/12/08,2022/12/08,2022/12/08,404,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
926,0,0.4,3,negativa,2022/12/09,2022/12/09,2022/12/09,398,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
300,0,0.4,3,negativa,2022/12/10,2022/12/10,2022/12/10,390,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
213,1,0.8,1,negativa,2022/12/11,2022/12/11,2022/12/11,388,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
309,0,0.6,2,negativa,2022/12/12,2022/12/12,2022/12/12,388,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
440,1,0.8,1,positiva,2022/12/13,2022/12/13,2022/12/13,388,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
278,0,0.6,2,positiva,2022/12/14,2022/12/14,2022/12/14,249,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
599,0,0.2,4,positiva,2022/12/15,2022/12/15,2022/12/15,382,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
578,0,1,0,negativa,2022/12/16,2022/12/16,2022/12/16,249,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
257,1,0.8,1,negativa,2022/12/17,2022/12/17,2022/12/17,370,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
351,1,0.8,1,negativa,2022/12/18,2022/12/18,2022/12/18,362,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
650,0,0.6,2,negativa,2022/12/19,2022/12/19,2022/12/19,359,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
159,0,0.6,2,negativa,2022/12/20,2022/12/20,2022/12/20,357,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
272,0,1,0,negativa,2022/12/21,2022/12/21,2022/12/21,356,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
69,0,0.4,3,negativa,2022/12/22,2022/12/22,2022/12/22,351,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
254,1,0.8,1,positiva,2022/12/23,2022/12/23,2022/12/23,251,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
461,0,0.2,4,negativa,2022/12/24,2022/12/24,2022/12/24,345,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
546,0,0.2,4,n/ avaliado,2022/12/25,2022/12/25,2022/12/25,344,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
717,0,1,0,n/ avaliado,2022/12/26,2022/12/26,2022/12/26,340,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
787,1,0.8,1,negativa,2022/12/27,2022/12/27,2022/12/27,336,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
189,0,0.2,4,negativa,2022/12/28,2022/12/28,2022/12/28,330,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
273,0,1,0,negativa,2022/12/29,2022/12/29,2022/12/29,322,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
14,0,0.6,2,n/ avaliado,2022/12/30,2022/12/30,2022/12/30,253,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
324,0,0.4,3,negativa,2022/12/31,2022/12/31,2022/12/31,319,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
84,0,0.4,3,n/ avaliado,2023/01/01,2023/01/01,2023/01/01,317,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
258,0,0.6,2,negativa,2023/01/02,2023/01/02,2023/01/02,316,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
644,0,0.6,2,negativa,2023/01/03,2023/01/03,2023/01/03,316,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
761,0,0.6,2,positiva,2023/01/04,2023/01/04,2023/01/04,305,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
567,0,0.6,2,n/ avaliado,2023/01/05,2023/01/05,2023/01/05,304,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
59,0,0.2,4,positiva,2023/01/06,2023/01/06,2023/01/06,255,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
411,1,0.8,1,n/ avaliado,2023/01/07,2023/01/07,2023/01/07,299,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
688,1,0.8,1,negativa,2023/01/08,2023/01/08,2023/01/08,298,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
529,0,0.2,4,negativa,2023/01/09,2023/01/09,2023/01/09,289,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
5,0,0.2,4,positiva,2023/01/10,2023/01/10,2023/01/10,256,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
681,0,0.4,3,positiva,2023/01/11,2023/01/11,2023/01/11,286,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
367,1,0.8,1,negativa,2023/01/12,2023/01/12,2023/01/12,285,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
750,0,0.2,4,positiva,2023/01/13,2023/01/13,2023/01/13,285,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
775,1,0.8,1,positiva,2023/01/14,2023/01/14,2023/01/14,274,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
212,1,0.8,1,negativa,2023/01/15,2023/01/15,2023/01/15,269,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
897,0,1,0,negativa,2023/01/16,2023/01/16,2023/01/16,269,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
287,0,1,0,n/ avaliado,2023/01/17,2023/01/17,2023/01/17,267,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
410,0,0.4,3,positiva,2023/01/18,2023/01/18,2023/01/18,267,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
308,0,1,0,negativa,2023/01/19,2023/01/19,2023/01/19,265,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
382,0,0.4,3,positiva,2023/01/20,2023/01/20,2023/01/20,263,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
383,1,0.8,1,negativa,2023/01/21,2023/01/21,2023/01/21,261,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
643,0,0.2,4,n/ avaliado,2023/01/22,2023/01/22,2023/01/22,259,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
446,0,0.4,3,negativa,2023/01/23,2023/01/23,2023/01/23,260,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
963,0,0.6,2,negativa,2023/01/24,2023/01/24,2023/01/24,259,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
509,0,0.2,4,negativa,2023/01/25,2023/01/25,2023/01/25,258,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
476,0,0.6,2,positiva,2023/01/26,2023/01/26,2023/01/26,258,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
566,0,0.4,3,negativa,2023/01/27,2023/01/27,2023/01/27,252,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
188,0,0.6,2,positiva,2023/01/28,2023/01/28,2023/01/28,250,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
128,0,1,0,n/ avaliado,2023/01/29,2023/01/29,2023/01/29,249,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
844,0,1,0,negativa,2023/01/30,2023/01/30,2023/01/30,248,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
226,0,0.6,2,n/ avaliado,2023/01/31,2023/01/31,2023/01/31,247,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
971,0,0.4,3,n/ avaliado,2023/02/01,2023/02/01,2023/02/01,247,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
344,1,0.8,1,negativa,2023/02/02,2023/02/02,2023/02/02,247,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
964,1,0.8,1,positiva,2023/02/03,2023/02/03,2023/02/03,246,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
68,0,0.4,3,negativa,2023/02/04,2023/02/04,2023/02/04,246,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
666,0,1,0,positiva,2023/02/05,2023/02/05,2023/02/05,244,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
933,0,0.4,3,negativa,2023/02/06,2023/02/06,2023/02/06,240,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
614,0,0.2,4,n/ avaliado,2023/02/07,2023/02/07,2023/02/07,238,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
799,1,0.8,1,positiva,2023/02/08,2023/02/08,2023/02/08,268,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
954,0,1,0,negativa,2023/02/09,2023/02/09,2023/02/09,268,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
321,0,0.4,3,negativa,2023/02/10,2023/02/10,2023/02/10,268,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
173,0,0.4,3,n/ avaliado,2023/02/11,2023/02/11,2023/02/11,236,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
850,1,0.8,1,negativa,2023/02/12,2023/02/12,2023/02/12,236,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
53,0,0.4,3,negativa,2023/02/13,2023/02/13,2023/02/13,235,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
345,0,0.6,2,negativa,2023/02/14,2023/02/14,2023/02/14,234,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
38,1,0.8,1,n/ avaliado,2023/02/15,2023/02/15,2023/02/15,233,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
114,0,0.2,4,n/ avaliado,2023/02/16,2023/02/16,2023/02/16,233,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
735,1,0.8,1,negativa,2023/02/17,2023/02/17,2023/02/17,233,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
510,1,0.8,1,positiva,2023/02/18,2023/02/18,2023/02/18,230,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
927,1,0.8,1,n/ avaliado,2023/02/19,2023/02/19,2023/02/19,229,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
582,0,0.4,3,positiva,2023/02/20,2023/02/20,2023/02/20,228,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
422,0,0.4,3,positiva,2023/02/21,2023/02/21,2023/02/21,274,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
491,0,0.2,4,negativa,2023/02/22,2023/02/22,2023/02/22,227,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
865,0,0.6,2,positiva,2023/02/23,2023/02/23,2023/02/23,220,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
245,1,0.8,1,negativa,2023/02/24,2023/02/24,2023/02/24,219,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
883,0,0.4,3,positiva,2023/02/25,2023/02/25,2023/02/25,218,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
237,1,0.8,1,positiva,2023/02/26,2023/02/26,2023/02/26,218,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
350,0,0.6,2,negativa,2023/02/27,2023/02/27,2023/02/27,218,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
835,0,0.4,3,negativa,2023/02/28,2023/02/28,2023/02/28,217,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
634,0,0.4,3,positiva,2023/03/01,2023/03/01,2023/03/01,277,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
760,1,0.8,1,negativa,2023/03/02,2023/03/02,2023/03/02,216,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
475,0,0.4,3,positiva,2023/03/03,2023/03/03,2023/03/03,214,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
934,0,0.6,2,positiva,2023/03/04,2023/03/04,2023/03/04,213,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
99,0,0.6,2,n/ avaliado,2023/03/05,2023/03/05,2023/03/05,212,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
687,0,0.6,2,negativa,2023/03/06,2023/03/06,2023/03/06,211,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
1000,0,1,0,negativa,2023/03/07,2023/03/07,2023/03/07,210,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
949,0,0.6,2,n/ avaliado,2023/03/08,2023/03/08,2023/03/08,207,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
718,0,1,0,negativa,2023/03/09,2023/03/09,2023/03/09,206,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
460,0,1,0,negativa,2023/03/10,2023/03/10,2023/03/10,205,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
39,1,0.8,1,positiva,2023/03/11,2023/03/11,2023/03/11,203,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
581,0,0.2,4,negativa,2023/03/12,2023/03/12,2023/03/12,202,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
83,0,0.6,2,n/ avaliado,2023/03/13,2023/03/13,2023/03/13,196,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
158,1,0.8,1,negativa,2023/03/14,2023/03/14,2023/03/14,195,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
490,0,0.4,3,negativa,2023/03/15,2023/03/15,2023/03/15,194,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
426,0,0.4,3,n/ avaliado,2023/03/16,2023/03/16,2023/03/16,186,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
170,1,0.8,1,positiva,2023/03/17,2023/03/17,2023/03/17,284,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
530,1,0.8,1,n/ avaliado,2023/03/18,2023/03/18,2023/03/18,173,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
395,0,1,0,n/ avaliado,2023/03/19,2023/03/19,2023/03/19,171,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
970,0,0.6,2,negativa,2023/03/20,2023/03/20,2023/03/20,170,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
826,0,1,0,positiva,2023/03/21,2023/03/21,2023/03/21,169,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
802,1,0.8,1,n/ avaliado,2023/03/22,2023/03/22,2023/03/22,161,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
9,0,0.6,2,n/ avaliado,2023/03/23,2023/03/23,2023/03/23,158,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
680,0,0.6,2,negativa,2023/03/24,2023/03/24,2023/03/24,157,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
703,0,1,0,positiva,2023/03/25,2023/03/25,2023/03/25,157,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
587,1,0.8,1,positiva,2023/03/26,2023/03/26,2023/03/26,286,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
896,0,0.4,3,positiva,2023/03/27,2023/03/27,2023/03/27,156,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
227,0,0.6,2,negativa,2023/03/28,2023/03/28,2023/03/28,155,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
425,0,0.2,4,negativa,2023/03/29,2023/03/29,2023/03/29,154,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
24,0,0.2,4,negativa,2023/03/30,2023/03/30,2023/03/30,153,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
333,0,0.4,3,positiva,2023/03/31,2023/03/31,2023/03/31,153,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
986,0,0.4,3,negativa,2023/04/01,2023/04/01,2023/04/01,148,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
394,0,0.4,3,negativa,2023/04/02,2023/04/02,2023/04/02,140,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
864,0,0.6,2,n/ avaliado,2023/04/03,2023/04/03,2023/04/03,136,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
368,0,1,0,n/ avaliado,2023/04/04,2023/04/04,2023/04/04,127,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
129,1,0.8,1,n/ avaliado,2023/04/05,2023/04/05,2023/04/05,125,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
882,0,0.2,4,n/ avaliado,2023/04/06,2023/04/06,2023/04/06,123,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
699,0,0.6,2,negativa,2023/04/07,2023/04/07,2023/04/07,290,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
23,0,0.4,3,positiva,2023/04/08,2023/04/08,2023/04/08,117,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
628,0,0.4,3,negativa,2023/04/09,2023/04/09,2023/04/09,112,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
200,0,0.6,2,positiva,2023/04/10,2023/04/10,2023/04/10,98,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
912,0,1,0,positiva,2023/04/11,2023/04/11,2023/04/11,98,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
332,1,0.8,1,negativa,2023/04/12,2023/04/12,2023/04/12,97,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
179,0,0.4,3,negativa,2023/04/13,2023/04/13,2023/04/13,292,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
547,0,1,0,positiva,2023/04/14,2023/04/14,2023/04/14,96,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
441,1,0.8,1,n/ avaliado,2023/04/15,2023/04/15,2023/04/15,91,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
8,0,0.2,4,negativa,2023/04/16,2023/04/16,2023/04/16,88,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
629,1,0.8,1,n/ avaliado,2023/04/17,2023/04/17,2023/04/17,73,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
144,1,0.8,1,negativa,2023/04/18,2023/04/18,2023/04/18,58,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
702,1,0.8,1,negativa,2023/04/19,2023/04/19,2023/04/19,55,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
812,0,0.4,3,negativa,2023/04/20,2023/04/20,2023/04/20,52,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
143,0,1,0,positiva,2023/04/21,2023/04/21,2023/04/21,51,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
113,0,1,0,negativa,2023/04/22,2023/04/22,2023/04/22,46,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
651,0,0.4,3,positiva,2023/04/23,2023/04/23,2023/04/23,7,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
788,0,1,0,n/ avaliado,2023/04/24,2023/04/24,2023/04/24,5,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
392,1,0.8,1,negativa,2023/04/25,2023/04/25,2023/04/25,NA,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
972,0,1,0,n/ avaliado,2023/04/26,2023/04/26,2023/04/26,NA,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
747,0,0.4,3,n/ avaliado,2023/04/27,2023/04/27,2023/04/27,563,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
842,0,0.4,3,positiva,2023/04/28,2023/04/28,2023/04/28,562,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
360,0,0.4,3,n/ avaliado,2023/04/29,2023/04/29,2023/04/29,549,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
866,1,0.8,1,positiva,2023/04/30,2023/04/30,2023/04/30,546,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
427,1,0.8,1,positiva,2023/05/01,2023/05/01,2023/05/01,528,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
265,0,0.6,2,positiva,2023/05/02,2023/05/02,2023/05/02,515,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
630,1,0.8,1,n/ avaliado,2023/05/03,2023/05/03,2023/05/03,490,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
70,0,0.6,2,positiva,2023/05/04,2023/05/04,2023/05/04,486,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
310,0,0.6,2,n/ avaliado,2023/05/05,2023/05/05,2023/05/05,485,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
663,0,1,0,negativa,2023/05/06,2023/05/06,2023/05/06,476,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
16,0,0.2,4,positiva,2023/05/07,2023/05/07,2023/05/07,454,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
468,0,0.4,3,n/ avaliado,2023/05/08,2023/05/08,2023/05/08,447,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
6,0,1,0,negativa,2023/05/09,2023/05/09,2023/05/09,446,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
477,0,0.4,3,negativa,2023/05/10,2023/05/10,2023/05/10,445,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
904,0,0.6,2,negativa,2023/05/11,2023/05/11,2023/05/11,437,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
526,0,0.4,3,positiva,2023/05/12,2023/05/12,2023/05/12,306,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
255,0,0.6,2,positiva,2023/05/13,2023/05/13,2023/05/13,432,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
751,1,0.8,1,negativa,2023/05/14,2023/05/14,2023/05/14,425,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
334,0,0.4,3,negativa,2023/05/15,2023/05/15,2023/05/15,422,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
243,1,0.8,1,n/ avaliado,2023/05/16,2023/05/16,2023/05/16,420,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
396,1,0.8,1,positiva,2023/05/17,2023/05/17,2023/05/17,420,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
564,1,0.8,1,negativa,2023/05/18,2023/05/18,2023/05/18,418,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
715,0,0.6,2,negativa,2023/05/19,2023/05/19,2023/05/19,413,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
492,0,1,0,negativa,2023/05/20,2023/05/20,2023/05/20,408,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
483,1,0.8,1,negativa,2023/05/21,2023/05/21,2023/05/21,399,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
197,0,0.6,2,positiva,2023/05/22,2023/05/22,2023/05/22,312,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
202,0,0.2,4,n/ avaliado,2023/05/23,2023/05/23,2023/05/23,397,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
527,0,0.2,4,positiva,2023/05/24,2023/05/24,2023/05/24,388,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
884,1,0.8,1,negativa,2023/05/25,2023/05/25,2023/05/25,387,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
322,1,0.8,1,negativa,2023/05/26,2023/05/26,2023/05/26,386,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
537,1,0.8,1,negativa,2023/05/27,2023/05/27,2023/05/27,380,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
341,0,0.6,2,positiva,2023/05/28,2023/05/28,2023/05/28,315,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO TENTE NOVAMENTE MAIS TARDE"""
136,0,0.4,3,positiva,2023/05/29,2023/05/29,2023/05/29,376,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
